date_time,station_id,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,fan_rmp_avg,visibilitymiles,batt_volt_min,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
12/19/2019 13:59,1279257,59,0.004,0.005,1.452,0.282,0,64,54,19DEC2019:13:28:31,19DEC2019:13:59:41,13.6,14.4,13.1,19DEC2019:13:00:01,19DEC2019:13:10:34,497.3,655.5,1.159,0,24.6,26.2,21.9,19DEC2019:13:59:42,19DEC2019:13:17:42,298.6,259,86.1,200.5,365.8,36,303,2.237,6.711,19DEC2019:13:59:06,125.6,4858,9.693,12.39,25.9,21.2,10.501,101.6
12/19/2019 14:59,1279257,65,0.004,0.004,1.153,0.283,0,67,62,19DEC2019:14:36:51,19DEC2019:14:13:21,13.8,14.7,12.7,19DEC2019:14:03:14,19DEC2019:14:32:34,494.6,228.9,0.328,0,22.3,23.5,20.8,19DEC2019:14:05:32,19DEC2019:14:59:12,281.6,230.4,86.1,65.11,87,41,328,2.461,5.369,19DEC2019:14:39:05,-29.2,4337,10.253,12.3,17.4,16,9.631,101.6
12/19/2019 15:59,1279257,64,0.001,0.002,0.696,0.288,0,66,62,19DEC2019:15:12:01,19DEC2019:15:59:51,14.2,14.7,13.8,19DEC2019:15:59:24,19DEC2019:15:00:44,503.9,160.7,0.252,0,23.7,24.8,22.8,19DEC2019:15:35:42,19DEC2019:15:12:22,280.3,237.4,86.2,48.36,68.58,40,320,1.566,4.921,19DEC2019:15:37:14,-22.74,4276,9.445,12.26,17.2,15.8,9.445,101.7
12/19/2019 16:59,1279257,68,0,0,0.175,0.284,0,71,66,19DEC2019:16:00:01,19DEC2019:16:56:41,13.8,14.2,13.5,19DEC2019:16:10:14,19DEC2019:16:30:44,511.3,46.77,0.085,0,22.5,23.4,21.4,19DEC2019:16:59:22,19DEC2019:16:29:22,274.8,233.2,86.3,16.59,21.16,53,291,0.895,4.921,19DEC2019:16:56:22,-37.09,4233,8.637,12.13,14.5,13.5,8.886,101.9
12/19/2019 17:59,1279257,72,0,0,0,0.281,0,73,70,19DEC2019:17:00:01,19DEC2019:17:51:11,13.6,14,13.3,19DEC2019:17:04:44,19DEC2019:17:52:14,513.7,-2.67,0.002,0,21.2,21.7,20.5,19DEC2019:17:45:32,19DEC2019:17:11:12,279.8,267.6,86.3,1.011,0.376,54,197,1.118,3.355,19DEC2019:17:55:03,-12.85,4209,8.699,12.1,17.2,16.7,8.637,101.9
12/19/2019 18:59,1279257,70,0,-0.001,0,0.296,0,72,67,19DEC2019:18:35:41,19DEC2019:18:00:01,14.7,16.3,13.8,19DEC2019:18:00:01,19DEC2019:18:59:53,492.8,-3.598,0,0,23.5,26.1,21.7,19DEC2019:18:00:01,19DEC2019:18:59:22,291.3,286.8,86.4,0.947,0.579,57,191,0.895,3.579,19DEC2019:18:46:41,-4.84,4205,11.123,12.09,22.1,22.3,9.942,102
12/19/2019 19:59,1279257,70,0,-0.001,0,0.314,0,73,68,19DEC2019:19:07:01,19DEC2019:19:42:51,16.2,16.9,15.1,19DEC2019:19:36:04,19DEC2019:19:59:24,514.4,-3.598,0,0,24.3,25.9,22.5,19DEC2019:19:37:42,19DEC2019:19:01:42,293.5,287.1,86.4,0.365,0.165,48,349,1.342,3.803,19DEC2019:19:44:21,-6.664,4196,9.756,12.06,23.2,22.8,9.445,102
12/19/2019 20:59,1279257,71,0,-0.001,0,0.324,0,74,67,19DEC2019:20:17:21,19DEC2019:20:27:01,16.9,17.4,16,19DEC2019:20:18:24,19DEC2019:20:57:54,518.3,-3.598,0,0,24.8,26.2,23.4,19DEC2019:20:23:52,19DEC2019:20:52:32,294.7,289.5,86.5,0.522,0.258,39,26,1.79,5.369,19DEC2019:20:32:47,-5.443,4194,10.625,12.04,23.7,23.4,9.756,102.1
12/19/2019 21:59,1279257,73,0,0,0,0.323,0,76,70,19DEC2019:21:00:01,19DEC2019:21:55:11,16.7,17.8,15.4,19DEC2019:21:59:34,19DEC2019:21:08:34,536.2,-3.597,0,0,23.4,25.7,21.2,19DEC2019:21:58:32,19DEC2019:21:01:12,293.6,286.1,86.5,-0.279,0.004,41,299,1.342,5.145,19DEC2019:21:56:56,-7.241,4185,7.084,12.03,23.2,23,8.264,102.1
12/19/2019 22:59,1279257,78,0,-0.001,0,0.308,0,79,76,19DEC2019:22:00:01,19DEC2019:22:58:31,15.6,16.2,15.3,19DEC2019:22:13:44,19DEC2019:22:36:14,518.5,-3.6,0,0,21.6,22.3,20.7,19DEC2019:22:59:12,19DEC2019:22:28:22,284.3,259.7,86.5,0.26,0,44,292,1.118,3.579,19DEC2019:22:01:11,-24.91,4176,7.208,12.03,19,18.7,7.208,102.2
12/19/2019 23:59,1279257,79,0,-0.001,0,0.307,0,81,78,19DEC2019:23:58:11,19DEC2019:23:06:31,15.6,16.2,15.3,19DEC2019:23:48:04,19DEC2019:23:08:54,529.1,-3.6,0,0,21.2,21.9,20.3,19DEC2019:23:47:32,19DEC2019:23:51:32,273.2,238.8,86.6,1.193,0,52,23,1.342,5.369,19DEC2019:23:53:05,-35.62,4176,7.208,11.99,13.6,13.6,7.146,102.2
12/20/2019 0:59,1279257,78,0,-0.001,0,0.31,0,84,73,20DEC2019:00:29:21,20DEC2019:00:59:51,15.8,16.7,14.5,20DEC2019:00:59:44,20DEC2019:00:14:04,526.2,-3.599,0,0,21.6,25.2,18.1,20DEC2019:00:59:52,20DEC2019:00:27:02,277.1,245.3,86.6,0.742,0.011,56,36,1.566,5.816,20DEC2019:00:38:12,-32.49,4165,5.033,11.98,15.3,15.8,7.581,102.2
12/20/2019 1:59,1279257,86,0,0,0,0.299,0,88,83,20DEC2019:01:59:51,20DEC2019:01:41:41,14.9,16.5,14.2,20DEC2019:01:23:44,20DEC2019:01:59:04,498.3,-3.6,0,0,18.7,21.2,17.2,20DEC2019:01:16:12,20DEC2019:01:58:32,267.1,229.7,86.6,1.047,0,59,210,1.118,3.355,20DEC2019:01:50:03,-38.42,4154,10.19,11.95,10.8,10.8,6.276,102.2
12/20/2019 2:59,1279257,81,0,-0.001,0,0.31,0,83,78,20DEC2019:02:56:21,20DEC2019:02:00:01,15.8,17.6,14.7,20DEC2019:02:29:54,20DEC2019:02:53:14,508.1,-3.6,0,0,21,24.6,19.4,20DEC2019:02:29:12,20DEC2019:02:58:02,270.3,231,86.6,1.8,0,45,49,2.013,6.263,20DEC2019:02:19:38,-41.05,4154,16.653,11.95,12.2,12.9,9.321,102.3
12/20/2019 3:59,1279257,82,0,0,0,0.303,0,86,78,20DEC2019:03:00:51,20DEC2019:03:42:01,15.3,17.4,13.8,20DEC2019:03:26:54,20DEC2019:03:07:24,498.3,-3.6,0,0,19.8,23,17.6,20DEC2019:03:35:02,20DEC2019:03:00:52,269.5,233.8,86.6,0.802,0,60,233,1.342,6.263,20DEC2019:03:18:30,-36.48,4145,8.14,11.94,11.8,12.2,8.948,102.3
12/20/2019 4:59,1279257,78,0,-0.001,0,0.301,0,85,70,20DEC2019:04:59:51,20DEC2019:04:25:31,15.1,17.4,13.1,20DEC2019:04:10:44,20DEC2019:04:55:24,484.1,-3.6,0,0,20.7,26.1,16.7,20DEC2019:04:09:22,20DEC2019:04:53:42,272,231,86.6,1.949,0.055,42,53,2.908,12.527,20DEC2019:04:50:11,-42.91,4135,19.884,11.9,13.3,14,11.682,102.2
12/20/2019 5:59,1279257,72,0,0,0,0.316,0,78,66,20DEC2019:05:56:11,20DEC2019:05:32:01,16.2,17.4,13.8,20DEC2019:05:59:44,20DEC2019:05:00:01,457.5,-3.6,0,0,23.9,26.4,19.6,20DEC2019:05:58:52,20DEC2019:05:49:02,281.5,243.2,86.7,0.667,0.008,48,115,2.684,13.198,20DEC2019:05:51:21,-39,4139,9.942,11.87,17.4,17.6,16.031,102.3
12/20/2019 6:59,1279257,76,0,0,0,0.296,0,83,70,20DEC2019:06:00:01,20DEC2019:06:21:51,14.7,16.3,12.9,20DEC2019:06:09:54,20DEC2019:06:56:14,488.5,-3.597,0,0,21.2,25,17.6,20DEC2019:06:13:42,20DEC2019:06:55:12,276.5,241.6,86.7,0.414,0.019,57,174,1.79,7.829,20DEC2019:06:33:29,-35.23,4138,15.286,11.86,15.3,15.4,11.93,102.3
12/20/2019 7:59,1279257,71,0,0,0,0.306,0,75,67,20DEC2019:07:59:51,20DEC2019:07:15:31,15.4,16.3,14.9,20DEC2019:07:44:44,20DEC2019:07:33:24,464.8,-0.533,0.008,0,23.4,25.7,21.2,20DEC2019:07:18:22,20DEC2019:07:58:52,278.5,237.6,86.7,2.485,1.37,41,91,2.908,17.001,20DEC2019:07:51:36,-41.97,4135,19.884,11.82,16,16.3,15.037,102.3
12/20/2019 8:59,1279257,71,0,0.001,0.159,0.301,0,76,66,20DEC2019:08:02:41,20DEC2019:08:42:31,15.1,16.5,14,20DEC2019:08:24:04,20DEC2019:08:56:14,470.4,69.77,0.126,0,22.8,26.2,19.4,20DEC2019:08:37:12,20DEC2019:08:58:52,280.3,240.2,86.8,24,33.84,56,121,2.461,13.645,20DEC2019:08:01:18,-30.19,4144,19.884,11.86,16.9,16.9,14.54,102.4
12/20/2019 9:59,1279257,69,0.001,0.001,0.6760001,0.302,0,74,64,20DEC2019:09:23:41,20DEC2019:09:43:41,15.3,16.2,14,20DEC2019:09:27:54,20DEC2019:09:19:34,508.6,222.1,0.376,0,23.2,26.6,19.9,20DEC2019:09:59:52,20DEC2019:09:19:12,285.9,246.4,86.8,73.49,104.4,45,112,2.684,14.316,20DEC2019:09:12:04,-8.59,4223,6.835,12.03,19.6,19.2,13.173,102.5
12/20/2019 10:59,1279257,71,0.002,0.002,1.136,0.301,0,75,68,20DEC2019:10:59:51,20DEC2019:10:05:31,15.1,15.6,14.2,20DEC2019:10:00:54,20DEC2019:10:48:04,564.5,349.5,0.582,0,22.3,24.6,19.8,20DEC2019:10:00:22,20DEC2019:10:21:22,285.4,247.6,86.8,105.9,168.8,61,239,1.342,4.698,20DEC2019:10:43:24,25.05,4298,7.829,12.27,18.9,19.2,7.705,102.5
12/20/2019 11:59,1279257,64,0.002,0.002,1.438,0.313,0,68,60,20DEC2019:11:59:51,20DEC2019:11:00:01,16,16.7,15.3,20DEC2019:11:04:24,20DEC2019:11:24:14,547.4,613.2,1.059,0,25,27.3,22.3,20DEC2019:11:03:52,20DEC2019:11:56:52,296.7,255.3,86.8,175.3,306.9,54,359,1.566,4.474,20DEC2019:11:34:46,90.2,4607,7.208,12.78,23.2,23.7,8.14,102.5
12/20/2019 12:59,1279257,57,0.004,0.004,1.544,0.329,0,60,54,20DEC2019:12:49:21,20DEC2019:12:01:51,17.2,18,16.2,20DEC2019:12:00:04,20DEC2019:12:48:04,569,760.3,1.332,0,28.8,30.9,26.1,20DEC2019:12:00:01,20DEC2019:12:47:12,306.5,257.7,86.7,217.7,402.2,36,303,1.79,5.369,20DEC2019:12:56:11,135.7,5002,7.829,13.31,25.3,28.8,7.27,102.4
12/20/2019 13:59,1279257,57,0.005,0.005,1.445,0.335,0,59,55,20DEC2019:13:55:11,20DEC2019:13:17:11,17.6,18.5,16.9,20DEC2019:13:06:54,20DEC2019:13:59:24,524,544,0.94,0,29.3,31.5,27.7,20DEC2019:13:05:22,20DEC2019:13:55:32,304.2,253.9,86.7,161.9,291.1,40,342,2.237,4.921,20DEC2019:13:01:06,78.87,4586,10.19,12.58,27.5,24.1,8.699,102.4
12/20/2019 14:59,1279257,59,0.003,0.004,1.15,0.338,0,62,55,20DEC2019:14:02:31,20DEC2019:14:52:51,17.8,18.7,17.2,20DEC2019:14:49:44,20DEC2019:14:09:34,539.2,307.5,0.509,0,28.9,31.6,27.1,20DEC2019:14:49:12,20DEC2019:14:00:42,298.8,253.2,86.7,99.9,144.2,38,293,1.79,4.25,20DEC2019:14:27:45,-1.293,4365,7.084,12.56,24.6,23,7.021,102.4
12/20/2019 15:59,1279257,63,0.002,0.002,0.696,0.334,0,65,61,20DEC2019:15:03:51,20DEC2019:15:59:31,17.6,18.1,17.1,20DEC2019:15:25:14,20DEC2019:15:53:34,528.2,213.2,0.381,0,27.5,28.6,26.4,20DEC2019:15:23:42,20DEC2019:15:03:12,296.7,263,86.7,68.45,101.6,52,278,1.342,4.474,20DEC2019:15:11:11,-0.565,4308,6.835,12.31,23.7,23.4,7.084,102.4
12/20/2019 16:59,1279257,66,0,0,0.178,0.339,0,68,64,20DEC2019:16:07:21,20DEC2019:16:59:31,18,18.3,17.4,20DEC2019:16:10:54,20DEC2019:16:59:54,513.4,50.66,0.101,0,27.5,28.2,27,20DEC2019:16:16:12,20DEC2019:16:24:22,291.8,262.1,86.7,18.01,24.75,53,235,0.895,3.355,20DEC2019:16:03:44,-22.94,4258,7.27,12.21,21.9,21,7.581,102.4
12/20/2019 17:59,1279257,69,0,0,0,0.346,0,72,66,20DEC2019:17:12:41,20DEC2019:17:56:01,18.3,18.7,18.1,20DEC2019:17:01:44,20DEC2019:17:36:34,535.5,-2.999,0.001,0,27.1,28.2,26.1,20DEC2019:17:51:42,20DEC2019:17:15:22,289.1,267.8,86.8,0.691,0.02,48,278,0.895,2.908,20DEC2019:17:36:29,-22.01,4238,6.338,12.15,20.8,19.9,7.146,102.4
12/20/2019 18:59,1279257,69,0,-0.001,0,0.345,0,72,67,20DEC2019:18:57:51,20DEC2019:18:27:01,18.3,18.7,18,20DEC2019:18:49:54,20DEC2019:18:27:44,514.6,-3.599,0,0,27,28.4,26.1,20DEC2019:18:02:52,20DEC2019:18:55:22,285.9,261.8,86.7,0.97,0,65,245,0.671,2.237,20DEC2019:18:56:57,-25.02,4227,11.433,12.11,19.2,18.7,8.575,102.4
12/20/2019 19:59,1279257,73,0,-0.001,0,0.335,0,77,68,20DEC2019:19:00:11,20DEC2019:19:59:51,17.6,18.3,17.2,20DEC2019:19:36:14,20DEC2019:19:07:04,597.3,-3.598,0,0,24.4,27.3,23.2,20DEC2019:19:54:52,20DEC2019:19:02:02,279.1,243.3,86.7,0.556,0,62,305,1.118,3.579,20DEC2019:19:07:16,-36.34,4210,5.282,12.11,16.2,15.6,5.841,102.4
12/20/2019 20:59,1279257,76,0,0,0,0.32,0,78,74,20DEC2019:20:59:11,20DEC2019:20:02:51,16.5,17.6,15.6,20DEC2019:20:59:54,20DEC2019:20:03:34,573.9,-3.6,0,0,23,24.1,22.1,20DEC2019:20:38:02,20DEC2019:20:02:22,273.2,234.2,86.7,1.148,0,64,354,1.342,4.698,20DEC2019:20:22:15,-40.19,4203,6.276,12.08,13.5,13.3,5.717,102.4
12/20/2019 21:59,1279257,76,0,0,0,0.317,0,77,74,20DEC2019:21:06:21,20DEC2019:21:47:21,16.3,16.9,15.6,20DEC2019:21:00:01,20DEC2019:21:33:34,531.9,-3.599,0,0,23.2,24.4,22.3,20DEC2019:21:37:22,20DEC2019:21:33:12,272.3,234.7,86.7,1.474,0,71,342,1.342,4.474,20DEC2019:21:33:30,-39.09,4194,6.027,12.06,13.3,12.9,6.276,102.4
12/20/2019 22:59,1279257,80,0,0,0,0.307,0,84,76,20DEC2019:22:05:21,20DEC2019:22:35:11,15.6,16.5,15.1,20DEC2019:22:15:44,20DEC2019:22:55:34,542.9,-3.6,0,0,20.7,23,19,20DEC2019:22:26:52,20DEC2019:22:01:02,271.4,233.6,86.7,0.932,0,74,216,1.79,5.816,20DEC2019:22:08:12,-38.74,4184,6.835,12.05,12.9,12.7,5.282,102.4
12/20/2019 23:59,1279257,77,0,0,0,0.309,0,82,72,20DEC2019:23:32:41,20DEC2019:23:55:31,15.8,18.7,14.5,20DEC2019:23:44:04,20DEC2019:23:28:44,515.8,-3.6,0,0,22.1,28.6,19.4,20DEC2019:23:46:22,20DEC2019:23:28:02,273.9,233.3,86.7,1.399,0.057,62,329,2.461,10.737,20DEC2019:23:57:55,-41.99,4181,7.332,12.01,14.4,13.8,6.835,102.3
12/21/2019 0:59,1279257,77,0,0,0,0.311,0,83,72,21DEC2019:00:18:21,21DEC2019:00:55:31,15.8,18.1,14,21DEC2019:00:44:24,21DEC2019:00:27:04,520.5,-3.599,0,0,21.9,26.1,18.5,21DEC2019:00:50:42,21DEC2019:00:15:52,277.4,234,86.7,0.401,0.006,68,189,2.461,9.171,21DEC2019:00:02:19,-43.81,4174,4.225,11.95,15.6,15.4,6.524,102.3
12/21/2019 1:59,1279257,84,0,0,0,0.29,0,87,81,21DEC2019:01:17:11,21DEC2019:01:47:21,14.2,15.3,13.1,21DEC2019:01:36:54,21DEC2019:01:15:14,550.1,-3.6,0,0,18.1,20.1,16.3,21DEC2019:01:36:12,21DEC2019:01:13:12,268.8,228.3,86.6,0.787,0,67,247,2.237,9.395,21DEC2019:01:46:08,-41.36,4163,4.039,11.96,12,11.7,4.101,102.3
12/21/2019 2:59,1279257,83,0,0,0,0.299,0,90,76,21DEC2019:02:30:51,21DEC2019:02:57:41,14.9,19,12.7,21DEC2019:02:41:44,21DEC2019:02:59:14,526.4,-3.6,0,0,19.8,26.8,16.7,21DEC2019:02:41:22,21DEC2019:02:57:22,271.1,231.5,86.6,1.409,0.078,69,269,2.461,8.948,21DEC2019:02:57:07,-40.98,4158,11.495,11.99,13.1,12.9,5.592,102.2
12/21/2019 3:59,1279257,76,0,0,0,0.305,0,84,69,21DEC2019:03:08:11,21DEC2019:03:59:11,15.4,19.6,14.4,21DEC2019:03:39:14,21DEC2019:03:01:54,495.5,-3.6,0,0,20.8,28,18.3,21DEC2019:03:59:02,21DEC2019:03:01:32,275.4,231.8,86.6,0.587,0.206,69,203,2.684,14.316,21DEC2019:03:01:14,-43.97,4156,3.915,11.98,14.7,14.9,6.462,102.2
12/21/2019 4:59,1279257,82,0,0,0,0.295,0,85,80,21DEC2019:04:31:01,21DEC2019:04:16:11,14.7,16.3,13.8,21DEC2019:04:44:14,21DEC2019:04:28:54,525,-3.6,0,0,19,23.2,17.2,21DEC2019:04:49:42,21DEC2019:04:24:32,269.4,231.1,86.5,1.007,0.002,70,310,2.013,7.829,21DEC2019:04:57:54,-39.28,4154,4.722,11.94,12.6,11.8,4.598,102.1
12/21/2019 5:59,1279257,84,0,0,0,0.298,0,86,82,21DEC2019:05:27:31,21DEC2019:05:50:11,14.9,16.5,14,21DEC2019:05:01:44,21DEC2019:05:23:44,493.7,-3.6,0,0,18.9,22.1,17.6,21DEC2019:05:48:02,21DEC2019:05:22:22,269.8,231.8,86.5,1.144,0,71,249,2.013,8.277,21DEC2019:05:16:55,-39.14,4148,4.225,11.95,12.7,12.2,4.101,102.1
12/21/2019 6:59,1279257,84,0,0,0,0.304,0,86,82,21DEC2019:06:21:01,21DEC2019:06:15:51,15.4,16.3,14.7,21DEC2019:06:36:54,21DEC2019:06:16:14,487.6,-3.6,0,0,19.4,21.2,18.3,21DEC2019:06:36:42,21DEC2019:06:15:02,270.7,237.6,86.5,1.268,0,67,245,1.566,6.711,21DEC2019:06:51:12,-34.36,4149,4.909,11.94,13.1,12.6,4.598,102.1
12/21/2019 7:59,1279257,80,0,0,0,0.283,0,86,73,21DEC2019:07:19:21,21DEC2019:07:52:31,13.6,18.7,11.3,21DEC2019:07:41:04,21DEC2019:07:15:54,555.1,-1.503,0.004,0,18.1,26.1,15.1,21DEC2019:07:40:02,21DEC2019:07:15:32,275.8,250.8,86.4,1.007,0.671,72,210,2.461,11.408,21DEC2019:07:15:13,-25.35,4135,4.722,11.92,15.4,15.3,5.22,102
12/21/2019 8:59,1279257,84,0,0,0.156,0.289,0,86,82,21DEC2019:08:30:51,21DEC2019:08:49:51,14.2,15.3,13.1,21DEC2019:08:38:04,21DEC2019:08:27:04,536.9,66.4,0.125,0,18,19.6,16.2,21DEC2019:08:36:52,21DEC2019:08:26:22,273.2,239.4,86.5,24.25,34.17,68,234,2.013,4.921,21DEC2019:08:25:51,-23.92,4154,4.039,11.93,14.4,14,4.163,102.1
12/21/2019 9:59,1279257,80,0,0.001,0.673,0.295,0,84,75,21DEC2019:09:58:51,21DEC2019:09:01:41,14.7,16.2,12.9,21DEC2019:09:58:54,21DEC2019:09:07:24,549,163.2,0.265,0,19.2,21,17.6,21DEC2019:09:26:12,21DEC2019:09:06:22,274.5,234.9,86.5,54.8,77.29,52,249,1.79,5.592,21DEC2019:09:57:04,-17.13,4214,5.282,12.05,14.5,14.4,4.909,102.1
12/21/2019 10:59,1279257,71,0.001,0.001,1.134,0.281,0,76,65,21DEC2019:10:59:41,21DEC2019:10:01:51,13.6,15.4,11.3,21DEC2019:10:28:54,21DEC2019:10:53:44,570.1,305.1,0.495,0,20.8,24.4,18,21DEC2019:10:27:42,21DEC2019:10:59:22,279.6,240.5,86.4,95.5,147.6,65,302,1.566,5.369,21DEC2019:10:26:32,13,4309,6.338,12.28,16.5,16.7,5.965,102
12/21/2019 11:59,1279257,63,0.002,0.002,1.439,0.302,0,65,61,21DEC2019:11:59:51,21DEC2019:11:17:41,15.3,16.3,14.2,21DEC2019:11:11:24,21DEC2019:11:58:24,549.3,554.5,0.961,0,24.3,26.2,22.6,21DEC2019:11:20:22,21DEC2019:11:58:02,293.4,253,86.3,160.2,280,55,263,1.566,6.04,21DEC2019:11:17:55,79.43,4737,6.835,12.87,21.7,22.8,6.649,101.9
12/21/2019 12:59,1279257,59,0.003,0.004,1.546,0.309,0,61,57,21DEC2019:12:59:51,21DEC2019:12:00:01,15.8,17.2,14.4,21DEC2019:12:28:54,21DEC2019:12:22:04,560.6,627.2,1.086,0,26.4,29.1,24.6,21DEC2019:12:00:32,21DEC2019:12:58:12,303.1,265.8,86.2,188.3,308.8,52,292,1.566,6.263,21DEC2019:12:24:38,83.2,4673,7.456,13.07,25.3,27.3,6.897,101.8
12/21/2019 13:59,1279257,59,0.004,0.004,1.449,0.314,0,62,56,21DEC2019:13:03:41,21DEC2019:13:44:31,16.2,17.2,14.7,21DEC2019:13:38:44,21DEC2019:13:01:44,567.3,531.1,0.919,0,27.1,29.1,24.3,21DEC2019:13:38:02,21DEC2019:13:00:42,305.6,274.3,86.1,162.5,251.7,47,321,2.013,6.263,21DEC2019:13:33:31,57.91,4482,6.587,12.65,26.6,27.9,6.835,101.7
12/21/2019 14:59,1279257,61,0.003,0.004,1.155,0.328,0,64,58,21DEC2019:14:14:11,21DEC2019:14:59:51,17.1,18,15.8,21DEC2019:14:59:54,21DEC2019:14:11:04,562.7,369.3,0.644,0,28,29.5,24.6,21DEC2019:14:59:12,21DEC2019:14:17:52,303.9,274.7,86.1,114.9,170.9,42,285,1.79,6.487,21DEC2019:14:55:15,26.77,4377,6.4,12.53,26.4,26.8,6.773,101.7
12/21/2019 15:59,1279257,67,0.002,0.002,0.701,0.316,0,69,64,21DEC2019:15:00:01,21DEC2019:15:58:41,16.3,16.9,15.6,21DEC2019:15:04:04,21DEC2019:15:38:34,542.3,189,0.339,0,24.8,25.9,23.7,21DEC2019:15:16:02,21DEC2019:15:08:22,296.4,270.5,86.1,60.16,87.7,48,268,1.566,5.592,21DEC2019:15:15:47,1.705,4305,6.214,12.31,23.4,24.1,6.152,101.7
12/21/2019 16:59,1279257,70,0,0,0.182,0.332,0,71,68,21DEC2019:16:22:41,21DEC2019:16:58:31,17.4,18,16.5,21DEC2019:16:00:01,21DEC2019:16:32:44,544.6,42.03,0.083,0,25.9,27.1,24.6,21DEC2019:16:45:22,21DEC2019:16:31:52,293.3,271.5,86.1,15.41,20.61,64,252,1.342,4.25,21DEC2019:16:37:11,-16.58,4254,6.089,12.18,22.6,22.3,6.276,101.6
12/21/2019 17:59,1279257,72,0,0,0,0.338,0,73,70,21DEC2019:17:49:11,21DEC2019:17:24:31,17.8,19,16.9,21DEC2019:17:20:54,21DEC2019:17:58:34,539.6,-3.022,0.001,0,25.7,27.9,24.3,21DEC2019:17:19:22,21DEC2019:17:52:42,290.4,270.3,86.1,0.906,0.04,70,199,1.118,4.921,21DEC2019:17:43:33,-21,4236,8.451,12.11,21.4,21.2,6.649,101.6
12/21/2019 18:59,1279257,70,0,0,0,0.365,0,72,68,21DEC2019:18:29:51,21DEC2019:18:59:11,19.6,20.3,18.7,21DEC2019:18:04:04,21DEC2019:18:43:44,484.3,-3.597,0,0,28.2,29.7,26.6,21DEC2019:18:03:12,21DEC2019:18:27:42,291.5,271.2,86,1.233,0.06,79,266,0.895,2.684,21DEC2019:18:37:02,-21.54,4222,9.507,12.06,21.7,21.6,10.688,101.6
12/21/2019 19:59,1279257,74,0,-0.001,0,0.328,0,77,71,21DEC2019:19:04:51,21DEC2019:19:35:41,17.1,19.6,16.2,21DEC2019:19:16:34,21DEC2019:19:00:04,591.7,-3.598,0,0,23.7,27.1,22.5,21DEC2019:19:29:42,21DEC2019:19:00:32,285.9,261.3,86,-0.026,0,58,295,1.342,5.145,21DEC2019:19:10:47,-24.56,4209,6.214,12.05,19.4,19,5.779,101.5
12/21/2019 20:59,1279257,76,0,0,0,0.328,0,77,74,21DEC2019:20:27:21,21DEC2019:20:59:51,17.1,18.5,16.3,21DEC2019:20:58:54,21DEC2019:20:18:54,579.7,-3.598,0,0,23.4,26.4,21.9,21DEC2019:20:57:22,21DEC2019:20:18:12,284.2,260,86,0.727,0,54,326,1.118,5.145,21DEC2019:20:25:46,-24.92,4203,5.406,12.08,18.9,18.5,5.841,101.5
12/21/2019 21:59,1279257,78,0,0,0,0.311,0,79,76,21DEC2019:21:46:21,21DEC2019:21:32:11,15.8,16.5,15.3,21DEC2019:21:16:14,21DEC2019:21:59:24,567.3,-3.599,0,0,21.7,23,20.3,21DEC2019:21:28:02,21DEC2019:21:55:22,281.9,258,86,0.663,0,71,302,1.342,4.921,21DEC2019:21:40:51,-24.59,4192,6.152,12.05,18,17.6,5.53,101.5
12/21/2019 22:59,1279257,78,0,0,0,0.317,0,81,74,21DEC2019:22:43:21,21DEC2019:22:59:51,16.3,17.8,15.4,21DEC2019:22:47:04,21DEC2019:22:39:34,557.7,-3.598,0,0,22.3,25.3,20.5,21DEC2019:22:53:12,21DEC2019:22:39:02,282.3,257.6,86,0.805,0.004,65,296,1.342,4.698,21DEC2019:22:32:23,-25.5,4187,4.971,12.04,18.1,17.8,5.841,101.5
12/21/2019 23:59,1279257,75,0,0,0,0.331,0,81,69,21DEC2019:23:32:31,21DEC2019:23:01:51,17.2,20.8,15.8,21DEC2019:23:07:14,21DEC2019:23:29:04,527.4,-3.6,0,0,24.1,30.9,20.7,21DEC2019:23:05:12,21DEC2019:23:28:22,284.1,259.7,85.9,1.204,0.516,62,271,1.566,5.816,21DEC2019:23:03:17,-25.07,4187,5.841,12.03,18.7,18.7,7.394,101.5
12/22/2019 0:59,1279257,68,0,0,0,0.332,0,79,57,22DEC2019:00:48:41,22DEC2019:00:32:31,17.2,20.5,15.4,22DEC2019:00:07:44,22DEC2019:00:42:24,517.1,-3.599,0,0,25.5,34.7,21.2,22DEC2019:00:18:32,22DEC2019:00:45:02,286.8,263.2,85.8,1.547,0.881,60,236,1.79,8.277,22DEC2019:00:46:21,-24.27,4180,8.14,12.01,19.8,20.1,8.699,101.3
12/22/2019 1:59,1279257,72,0,0,0,0.329,0,75,68,22DEC2019:01:12:01,22DEC2019:01:47:11,17.1,19.2,15.6,22DEC2019:01:37:24,22DEC2019:01:07:34,515.2,-3.6,0,0,24.6,29.7,21.9,22DEC2019:01:37:12,22DEC2019:01:00:42,288.4,265,85.8,-0.289,0,68,251,1.79,6.935,22DEC2019:01:33:19,-23.1,4179,6.711,11.99,20.3,20.5,7.084,101.3
